9.300270830364862906e-01,5.072482939961919790e-01,-9.975982412928073861e-01,4.358001230575314078e-01,-1.508442994581201901e+00,1.554761080746555502e+00,-4.527615091668536068e-02,1.132575902186929939e+00,-6.778555777642243374e-01,-1.503445137849149349e+00,9.000000000000000000e+00
4.440885472707400417e-01,-1.472838601162814176e-01,-1.142294575087409614e+00,1.140557471941074041e+00,-4.838689039664671454e-01,4.788258318055926832e-01,1.089194730584229553e+00,-7.916711253559919337e-01,2.310208332180678503e-01,-6.310432720842500398e-01,4.000000000000000000e+00
-4.490180198845469262e-01,2.243243624984658513e-01,-1.715049516464568269e+00,5.864203492346772295e-01,8.866969929510101212e-01,2.288069089199938275e-02,7.920295834378424660e-01,3.096553548078088691e-01,6.344934477608925594e-01,1.142414191839109971e+00,4.000000000000000000e+00
-2.027592414481231009e-01,1.489439724377817909e-01,-1.630922852056510663e+00,1.037855144034134591e+00,-5.310727200311757823e-01,-6.865868839360119713e-01,1.414435411644591634e+00,-1.175462480257094544e+00,-9.932678761209023932e-02,7.987881624846818740e-01,4.000000000000000000e+00
-1.885555383811368113e+00,-5.308530680207760449e-02,-2.053507942854618240e-01,-6.883544857692330821e-01,3.068818079093025841e-01,4.225763115474902576e-01,-6.287177865765154472e-01,8.704284806799220120e-02,-1.251250494773331834e+00,-1.161735088925108128e+00,3.000000000000000000e+00
1.937703633966036953e+00,-3.091062012880368415e-01,1.260327343051471649e+00,1.613752781017344651e+00,-5.884739475342444237e-01,4.576626271753034270e-01,6.900928615034984670e-01,5.826867795156407404e-01,6.617191425655888359e-01,4.080384254468992777e-01,8.000000000000000000e+00
1.383804008864410573e+00,-2.926013325483216021e-01,1.123739186770695175e+00,-1.930923557876855989e+00,7.005935702288165756e-02,-1.499395652127961664e+00,-1.497576298806618800e+00,1.489141286341813808e-01,-8.366977826715036315e-01,1.239403363397051150e+00,1.000000000000000000e+00
-1.350257947185349527e+00,2.338628287461155530e-01,-8.276878039789739017e-01,-1.510205617343789997e-01,8.236396431474463098e-01,-4.922854004354264568e-01,-1.260017707110208329e+00,1.141274146028739445e+00,-4.395188275449217197e-01,-1.864803487755374078e+00,3.000000000000000000e+00
-2.946161048779408209e-01,-1.301959940152026984e+00,-8.147512108794805474e-01,1.314486758468539351e+00,1.384085447355617671e+00,3.455551817066472575e-02,-4.352346848619316200e-01,-4.199193247915516403e-01,-8.235608669882411581e-01,2.683763009119410903e-01,7.000000000000000000e+00
2.132563287325130452e-01,-4.200739453005742363e-01,-1.082370250318649418e+00,1.743033308477619059e+00,-3.295963554211573943e-01,-1.085395842617077999e+00,1.672777768697591316e+00,-1.361058081752383409e+00,-2.703148778525011342e-01,2.934900800084031536e-01,4.000000000000000000e+00
6.639997049649972727e-01,-1.088350516890513736e-01,8.787546536795903807e-02,-1.942107258947083803e+00,-9.714510820280365389e-01,-7.442213501024065314e-01,-8.448127790782709035e-01,9.480216967775608738e-01,9.902054730510183589e-01,1.057081330016174325e+00,1.000000000000000000e+00
1.199521232259871534e-01,8.260988049086990248e-01,-7.188456211319642630e-01,2.534613057989971163e-01,2.739804234534848337e-01,-1.781468103714622719e+00,1.186176380210673953e+00,6.917747775966409662e-01,-8.413817278871507099e-01,-3.783952434976030621e-01,5.000000000000000000e+00
8.106911758970025694e-01,-5.758860293307346279e-01,2.506763348273470249e-01,-1.821473297544494274e+00,-5.214236321088044912e-02,-1.096705659435166069e+00,-1.327374769415543776e+00,-5.034241242533115113e-01,-2.549812650951279736e-01,1.128526674020424503e+00,1.000000000000000000e+00
4.964769475361469619e-01,4.807123128245064381e-01,-1.127272513811711674e+00,-1.283231915811803070e+00,-1.757347377206416317e+00,1.046231837476076176e+00,-1.143292454263102886e-01,2.438503917417338407e-01,2.370384757258483799e-01,-5.374331880976149778e-01,9.000000000000000000e+00
-4.699184693210471664e-02,7.315626173281634115e-01,4.721076722576189044e-01,9.394708307227234156e-01,1.854974835875035644e-01,-1.995633610800489954e+00,5.550490694060545849e-01,1.537234869991377817e+00,9.310491989414816649e-02,7.982966390589776862e-02,5.000000000000000000e+00
1.036980004126045740e+00,6.286989192027914175e-01,1.320487027217371434e+00,2.781361396668736496e+00,-6.750328496405925138e-01,7.153842814579018938e-01,-2.507076345828456176e+00,1.520619525743635903e+00,2.629698255573396093e+00,-6.968674551399419714e-01,8.000000000000000000e+00
1.934273831830469081e+00,-7.434584491995324118e-01,3.835416492648847930e-02,-1.736749945427421338e+00,3.711282272502652302e-01,5.517711048725567613e-01,3.397874250015535114e-01,-2.170904629254247487e-01,-6.015573288882117842e-01,3.819852879379063149e-01,0.000000000000000000e+00
2.627896276862955460e-01,-2.325111373963672512e-01,-9.638967041687710458e-01,5.120248779382795545e-01,-6.605852902465638721e-01,-3.638199711433612871e-01,1.080168949736236339e+00,-1.046059203414687472e-01,1.538591784590102873e-02,9.455882534823529806e-01,4.000000000000000000e+00
6.530676983372406541e-01,2.859843745451887465e+00,-4.447475993335757161e-01,5.000548395856484474e-01,5.524128394381072615e-01,-1.471582809270733483e+00,-1.950773660809341115e+00,1.001759900920466517e+00,-1.548299783138026742e+00,-6.327942335830222254e-01,2.000000000000000000e+00
3.889027568188735962e-01,-2.405963787761987716e-01,-4.602309452167840376e-01,-5.083843964898878687e-01,-1.408057411808851356e+00,1.724085767358688459e-01,-3.501815788873300361e-01,1.008845971622848170e+00,1.776676927182729182e+00,6.768588460832511977e-01,9.000000000000000000e+00
8.025888793863555914e-01,-5.896547920790722319e-01,4.133569878207751236e-01,-2.246818024415504933e+00,-1.830804016815023028e-01,-2.096803920207280791e-01,1.595175865468023424e-01,4.591429148564727530e-02,-8.628907168639035064e-01,7.229155663615097760e-01,1.000000000000000000e+00
-2.436235378784820660e-02,2.947289868505575505e+00,3.537597695194859004e-01,-6.436179268343605875e-01,1.436158082930375279e+00,5.122921304513151641e-01,-8.500071773881441306e-01,-1.169175296829615629e+00,-4.962995268279103978e-01,-3.422414284523485062e-01,2.000000000000000000e+00
-5.708633007755032907e-01,2.293917819777417044e+00,1.098581471238572194e+00,-7.432051437060934740e-01,1.144825206365159831e+00,9.135127456317890804e-01,8.918842823717738622e-01,-8.918316190094232043e-01,1.222293697690140846e+00,8.102583707479433794e-01,2.000000000000000000e+00
-1.291236369288434327e+00,-9.441795029510690052e-01,7.519127695989140658e-01,5.446064092597709960e-01,-5.268154455909344058e-01,-2.936804562360202930e-01,8.387267673092319020e-01,2.121583098219335939e-01,-5.334056990596097725e-01,-8.624205651156630070e-01,6.000000000000000000e+00
2.786166764790579120e-01,1.894888712285785592e+00,-4.431156959747236668e-01,3.617062061813796636e-01,-1.495480833287451961e-01,-8.503706447441757021e-02,-2.214860978329643348e+00,3.608138992729092998e-02,-1.077363172903248678e+00,7.351282719720381165e-01,2.000000000000000000e+00
1.363888964870257237e+00,-5.400000110777378737e-01,-1.188574368918701163e+00,-1.164490878866248913e+00,-6.809622660732164157e-01,1.532848559402316235e+00,1.359168179704896007e+00,5.804621028370127167e-01,-1.546833347169362105e-01,-1.027201770854218044e+00,9.000000000000000000e+00
-7.103467633749972476e-01,-1.644021715266561046e+00,-4.328994277346361330e-01,9.322012986061817275e-01,5.452528323848979674e-01,1.803777779552670824e+00,3.033014087538462022e-01,-5.426917217323067311e-01,-1.639188831024875448e+00,9.346438492657557773e-02,7.000000000000000000e+00
-2.745303141070883426e-02,-5.599157287185536624e-01,8.533759352266098164e-01,-8.411660229169658221e-02,-4.886959287456978940e-01,-1.822666258703133091e-02,1.648188071628429174e+00,-2.706571762835724981e-01,-3.632272868941440747e-01,2.352867658231624828e-03,4.000000000000000000e+00
7.146820690919351016e-01,-5.724231363648066839e-01,-1.007906391962120340e-01,-1.980441414115757803e+00,-2.070649419200727148e-01,-1.516369310839786655e+00,-1.666653343288823530e+00,3.683372696757932774e-01,8.412609735975982161e-01,4.608920374905452477e-01,1.000000000000000000e+00
2.218131687045539202e+00,-5.707508767383061565e-01,7.023336819938298392e-01,1.154902251262967638e+00,-1.060782542833422104e+00,1.962180602263070839e-01,-5.969884794157345187e-01,5.892493374961182973e-01,9.018281438821423857e-01,-2.262351825239691916e+00,8.000000000000000000e+00
8.323146960509818504e-01,-3.271760928188336970e-01,5.620566888833098407e-01,2.919577757266091034e+00,-3.056451531960173162e-01,-5.541800642288511325e-01,-1.751222561658347943e-01,3.101156216816894906e-01,1.897488004554945151e+00,3.276389086012496121e-01,8.000000000000000000e+00
1.581169137011781300e+00,-2.051995989855007474e-01,7.807894874882250758e-01,1.145748776689899717e+00,-8.047974672945248376e-01,2.798712010633332969e-01,4.120376878841768842e-01,3.286086692183145530e-01,1.070913827995536582e+00,-1.885216937027061279e+00,8.000000000000000000e+00
-2.615376145896555760e-01,-1.100690541484800056e+00,-4.511644367362731001e-01,1.863030764222030067e+00,2.730487807039230774e-01,1.332552071162753649e+00,-7.643354364466775630e-01,-1.659489605989265204e+00,-2.309415836120548349e+00,1.849893955738904638e-01,7.000000000000000000e+00
-1.506163752837562930e-01,2.416812463471614603e+00,-3.463272664711981863e-02,1.334262133006939299e-01,-2.912636912400948588e-02,-1.945296644261166885e-01,-6.697543042400933011e-01,-1.228429722843366045e+00,-8.267066711669825152e-02,6.041461927974082213e-01,2.000000000000000000e+00
9.868803409221047485e-01,-4.925357436808046607e-01,-1.303763268815072429e+00,-1.548965781261483654e+00,-6.735044080074831241e-02,1.411797828047780756e+00,1.449618301800453812e+00,6.047192508135554867e-01,4.724568933525871706e-01,-6.440822392289765608e-01,9.000000000000000000e+00
-1.293720098047165923e+00,1.640209049471895442e-01,5.002909063725845262e-02,2.961333067426297760e-01,1.166876922265695837e+00,-5.555304004320429367e-01,-4.317641411184602873e-01,1.105564773276406898e+00,-7.524730246804193223e-01,-2.387239594501529005e+00,3.000000000000000000e+00
-1.375584505452875028e+00,-9.151923863901142431e-01,5.239894452447690920e-01,-8.079815765303686170e-01,-1.350302264099111138e+00,2.341494598721714226e-01,9.359108870753758413e-01,1.675427588774978938e-01,1.256806252495896059e+00,2.377442966272250935e+00,6.000000000000000000e+00
-1.829574557575121441e+00,-1.141438775339167710e+00,2.227161189727106194e+00,-4.544082482794257194e-01,-9.554539812177833547e-01,-6.878077159253485062e-01,1.256986475102105372e+00,2.567000123291952596e-01,-1.163644666275568840e+00,-1.527026218063862739e+00,6.000000000000000000e+00
1.207222670921301644e+00,-5.126115038942027358e-01,1.065396211273037519e+00,-1.483720415817121774e+00,-5.180983240714349680e-01,-1.296056559438517830e+00,-1.341474499948185128e+00,1.630766854301246849e-01,-1.104618977852643846e+00,8.536372417733719686e-01,1.000000000000000000e+00
1.005621952078674219e+00,-6.349383996436124278e-01,1.183076216239141720e+00,-1.712235128802437778e+00,1.132945798140033045e+00,-3.532902821451175956e-01,-9.403740074224002654e-02,-4.764585279480078039e-01,-1.908629128525146879e+00,7.972610273126938818e-01,1.000000000000000000e+00
1.406291915117257707e+00,-2.915478886410738935e-01,9.393764763701588638e-01,2.073633862454404397e+00,-3.061159257412526258e-01,1.723267296732335696e+00,1.000321576935372159e+00,-3.890070667851344699e-02,3.987690503580594847e-01,1.499677987017821179e+00,8.000000000000000000e+00
-1.892958864221781223e-01,1.071826268479294381e-01,-6.875934230398432767e-01,-3.921698493826312748e-01,1.050122777353984516e+00,-3.427541576755636921e-02,-7.826768586259142957e-01,1.409433698871957796e+00,2.685049642106213663e-01,-3.477970265469407796e-01,3.000000000000000000e+00
-1.431576810031288671e+00,6.694890303440965973e-02,-1.216135735819885655e+00,2.715831670545797855e-02,1.122382751083005781e+00,2.789499360796446337e-01,-9.617234869615055581e-01,1.013505627765199479e+00,-4.169816241283694769e-01,-4.770246060905191654e-01,3.000000000000000000e+00
1.169749515903986792e+00,-2.811524009734374663e-01,1.251666978050823831e+00,-8.751527064085408147e-01,-1.527606119985748523e-01,3.602877020604379199e-01,-9.212491165708558416e-01,-1.491102033649552627e+00,-2.148783071556994440e+00,1.974275200689132426e+00,1.000000000000000000e+00
4.979875968286134880e-01,-1.064010758239228305e-01,-2.268017883702785897e-01,-1.356097828585909326e+00,1.279882165346117873e-01,-1.138422079899056527e+00,-1.088228901375452473e+00,-3.882544062120608652e-01,1.055535164933329995e+00,-4.080348834942659764e-01,1.000000000000000000e+00
7.207148929213754718e-01,-4.361991362561794539e-01,1.263725127579047591e-01,7.694560747145097190e-01,1.035663675355402574e-01,-6.629584453393742027e-01,-6.469262949557003095e-01,-3.446174786350225117e-01,8.647565294406844849e-01,-6.835320059703680062e-01,8.000000000000000000e+00
-2.141450948812888000e-01,7.699774544831279321e-01,1.444636344365551439e+00,-8.919467813887473895e-01,1.775208262689033534e+00,9.079241653667206036e-01,3.538626839463048790e-01,-9.491804474301421823e-01,1.774320375443147135e+00,1.449151315993477018e+00,2.000000000000000000e+00
-2.402792576984122963e-01,9.479959062918019708e-02,-1.466189768647607305e+00,2.091047442291811276e-01,-3.698117440569874681e-01,8.490170849272016262e-02,5.259147896041070913e-01,-1.290284121366195080e+00,2.103237062666108714e-01,8.743627043810017208e-01,4.000000000000000000e+00
8.623840348901869179e-02,-2.009934192471336811e-01,-1.241627729050708950e+00,-6.701100471871790365e-01,-3.391017290679840812e-01,4.235794605951844760e-01,8.138318779575258732e-01,-1.333167481933541065e+00,1.604523170256377806e-02,7.239473001527289009e-01,9.000000000000000000e+00
5.460324211894594937e-01,-1.077837878861819698e+00,-1.081180265682484487e+00,-1.271470028271140862e+00,3.280160521592101475e-01,-3.432109894978921383e-01,-2.995377905771823973e-02,6.980260367474003247e-02,1.158378686475376451e+00,7.959760086089584519e-01,0.000000000000000000e+00
2.616423943832167989e-02,2.705151296264486915e-01,1.323185700387208730e+00,3.872166121240028236e-01,-5.684796162800874741e-01,-8.666501522054521622e-01,-2.303956300003082436e-01,-1.435795407940232415e+00,5.479898677092933656e-01,4.107410558649361998e-01,8.000000000000000000e+00
-1.379577230893271889e+00,-4.915123786178775545e-01,-3.710299968595761055e-01,3.234756138053512253e-01,3.410708479747848187e-01,9.530378284382924337e-01,-1.337414012633602489e+00,1.851074489087938674e-02,-1.419228273615130431e-01,3.007566637248909949e-02,7.000000000000000000e+00
2.205293986847555177e-01,2.691874912071120507e-01,-1.257435979865203779e-01,-1.237406848716083863e+00,-4.451754810812866836e-01,3.577893023044568799e-01,-8.195742649510782130e-01,5.298329865461458565e-01,1.870923834618888060e-01,1.110353793490758356e+00,1.000000000000000000e+00
-1.858228018243847313e+00,1.057162787270488957e+00,1.594147190148309301e+00,-1.004828777393893757e+00,-1.806814950365068784e-01,-3.958220183292082694e-01,1.334905236891651192e+00,-1.527765363921687047e-01,-1.200033315015238244e+00,-1.541551626625537796e+00,7.000000000000000000e+00
-2.389501342511723414e-01,5.442394266022739652e-02,-6.194962764222305962e-01,1.106192625605039170e+00,8.742243238249847170e-01,-4.350460052666620392e-01,-1.238968099851727622e+00,3.346179320569922077e-03,1.134396408231098219e+00,-1.970601551559745257e+00,3.000000000000000000e+00
5.799067197523468664e-01,6.458746265064228831e-03,9.955965007366124331e-02,1.591248389266580465e-01,-5.944180287229549053e-01,7.902133696476378866e-01,-1.725060136702203151e+00,1.820565605839279399e-01,1.181030713135940768e+00,2.710761551221090859e-01,9.000000000000000000e+00
-1.301272430956591786e-01,2.009146545459343791e+00,5.268519643235735073e-01,-5.126006238237986734e-01,8.494239132336803833e-01,5.475055941349109556e-01,4.398267140128250263e-01,-4.233686586656745243e-01,9.790859358163317427e-01,4.189708360327353831e-01,2.000000000000000000e+00
-6.731762729463485195e-01,-3.614398251673963114e-01,-9.487803896511562973e-01,5.442290521369674838e-01,4.265574713144710817e-01,5.030469013277361068e-01,-8.460410651229858248e-01,-1.630228283535132050e+00,-3.045392811959946600e-01,-5.099605882887718877e-01,3.000000000000000000e+00
-1.217143053446655188e+00,-1.137131347729653186e+00,-4.411560848439757265e-01,9.834024461696747599e-01,3.279827356910774983e-01,2.009606920858478141e+00,-1.131947565931300526e+00,8.524284716000574136e-01,-1.490886788158981124e+00,3.320308272950647788e-01,7.000000000000000000e+00
-4.305238405193052009e-01,2.159731397223993099e+00,2.758252852225864249e-01,-1.148595460587737760e+00,5.746913885423354795e-01,7.197282907038319300e-01,1.045499107573538033e+00,9.136803490252866367e-02,7.480965145124155447e-01,3.167315248524981142e-01,2.000000000000000000e+00
-4.711145198392104883e-01,1.338942097929758102e-01,6.278139453797305647e-01,-1.842494203651134574e-02,9.602286892508227201e-01,9.683702574322193835e-01,9.248625113900643679e-01,4.922993273844798456e-01,1.815260289838486640e+00,2.436280658040041569e+00,2.000000000000000000e+00
-4.413947749662494591e-01,4.809877566633766199e-01,1.090931425567964297e+00,-2.551517438833053042e-01,7.823273314547097845e-01,1.350676884965792635e+00,4.264169139777519435e-01,-3.983608179667100235e-01,1.913583455690304413e+00,1.816451822367701530e+00,2.000000000000000000e+00
-1.675266700084404869e-01,6.045171871062858804e-01,-4.241574186683415015e-01,4.136579905094575627e-01,-6.257540615943986140e-01,1.267468276433815766e-01,3.909348648232022216e-01,1.318137398056807574e-01,-9.850174784354838176e-01,8.451932206066817832e-01,5.000000000000000000e+00
3.135193278091474300e-01,1.058254440573243249e+00,1.262182735321892013e-01,3.069894922079383637e-01,-5.892075393631781427e-02,-1.559736904814851943e+00,6.587579848750373113e-02,1.188454529387835024e+00,-8.351399906358438763e-01,9.067462749293552227e-01,5.000000000000000000e+00
-1.428561648959676633e+00,3.578807435546652593e-01,5.645491158690448819e-01,-1.024952618026689910e+00,-1.116433778408993105e-01,7.384080291738560620e-01,-4.024325861144947836e-01,-9.656969549431144995e-02,1.719862609994735614e-01,-7.601295285275138092e-01,7.000000000000000000e+00
-8.081257819535691000e-01,-1.020579601880737264e-01,-7.175842047284136660e-01,4.962231263039879603e-01,6.076009597513858385e-01,-1.233047355231551845e-01,-4.285765270649278258e-01,-5.772886026196574205e-01,-5.019141404314487742e-01,-1.079559866864662876e+00,3.000000000000000000e+00
-8.224676386143060514e-01,-3.217485504997680268e-01,-1.113978461355118021e+00,1.072910345883619082e-01,3.933801995206790969e-01,5.052011931981765791e-01,-4.683468264163426764e-01,-1.019730563999959205e+00,7.347153124579296479e-01,9.612891527358248533e-02,3.000000000000000000e+00
6.223179634066539068e-01,-1.190933579006612897e+00,-9.327027496227621173e-01,-1.085385169555091567e+00,6.054489792073364240e-01,-6.029876813562721205e-01,-9.216696233928702020e-02,-8.401227797066633807e-01,1.438626719433559575e+00,-3.907547346800945287e-01,0.000000000000000000e+00
-2.364819871185619427e-01,-1.510093783517609811e-01,-3.838930243109729967e-01,-1.989790883032258317e-01,-5.409923655210773230e-01,-6.075944574979931234e-01,-7.607397410613927491e-01,-7.281128449076411380e-02,1.310318231221803575e+00,-3.636793151397108015e-01,8.000000000000000000e+00
9.068192869330572448e-01,-1.251013408914444680e+00,1.828920332541030369e+00,2.300825259338514339e+00,5.940938804390707428e-01,-1.134561111153924218e+00,-9.131994645042290637e-01,5.957612431810014320e-01,1.285055083640529894e+00,-7.334978179510809326e-01,8.000000000000000000e+00
1.846934435756879544e-01,4.132357411933241242e-01,-6.753512783593984548e-01,1.510124260614721381e+00,-5.552455565195265619e-01,-1.365057661154496005e+00,6.172538570659780177e-01,5.886005802136605736e-01,-8.741372618786033000e-01,-6.820789387517006697e-02,4.000000000000000000e+00
1.064278092928740538e+00,-1.165962439934969119e-01,6.774650068878325104e-01,1.605374961238470677e+00,-1.065650281199098104e-01,8.658176906541344975e-01,-2.516626996836763386e+00,5.549327188364764352e-01,2.368111466414569932e+00,-4.977921200722236206e-01,8.000000000000000000e+00
1.187841169144801201e+00,-8.882071670579709810e-01,1.395595610622289318e+00,1.089863425511167216e+00,3.498816951651334550e-01,1.392072020896631401e-01,5.034086137044242459e-01,-1.034371212336830936e+00,-4.541208541597833159e-01,-8.300439823147555130e-01,8.000000000000000000e+00
-7.095067271032782230e-01,-2.891542426544381206e-01,-8.219653460174616288e-01,1.179150768539434929e-01,1.111865460570497843e+00,-1.461766258678572766e-02,-7.546601088714184336e-01,7.896056644080606812e-01,-6.592049390911335349e-01,-1.523534327497428675e+00,3.000000000000000000e+00
-9.443979181051155580e-02,4.926841355208685935e-01,-7.545304227035298794e-01,1.856598241213961165e-01,-5.548795524183753880e-01,-2.136002728406238838e+00,-9.709507316281171807e-01,3.705190815313651465e-01,-1.240907519862030906e-01,-8.311769790145001613e-01,5.000000000000000000e+00
-1.349846133725995712e+00,-1.617925421534364139e-01,-3.870468386677564654e-01,5.099259485371719913e-01,9.721659595352691863e-01,-5.313803994505681416e-01,-7.047259312933792375e-01,1.383377781821798047e+00,-1.816759613642361160e+00,-1.617256493844911214e+00,3.000000000000000000e+00
-3.814224385322870226e-01,1.950391202958937864e+00,1.440407658022205384e+00,1.157392438216511277e+00,2.894634778757111948e-01,-4.245393740878734556e-01,1.027286441353107760e+00,5.418706336225769249e-01,-2.303537954282805611e+00,7.993561550572970686e-01,5.000000000000000000e+00
-2.038585254928989288e-01,6.151116561055975929e-01,-1.213647237292449832e+00,9.623896090601072317e-02,-4.696852554040445993e-01,-7.764034317568065946e-01,-3.301442645664436071e-02,4.357716593876419520e-01,-4.095062884422515093e-02,-2.626432398697430282e-01,5.000000000000000000e+00
-2.003241882722998746e+00,-8.740368318518855206e-01,1.190404732203259153e+00,-4.893212379875840901e-01,-1.233821554647778651e+00,-4.955618657694874085e-01,8.949608738513180617e-01,3.944358087794880841e-01,6.859127185425744067e-01,3.113549925234048721e-01,6.000000000000000000e+00
5.453871628744253464e-01,-6.209819577515858224e-01,-6.981539175130703212e-01,-1.482887612952461964e+00,2.470372060322174601e-01,-1.283889393693231629e+00,-1.485348571016163133e+00,-4.926211174872329734e-01,4.412476498001451364e-01,-8.967385717876121820e-01,1.000000000000000000e+00
-7.243415876997676139e-02,-2.167373054016108816e-02,-1.591819826435408647e+00,6.673982090663506117e-01,1.689859650258313806e-01,-6.953134356094387014e-02,6.700711190228343384e-01,-1.112464820162567758e+00,1.408534393728264056e-01,1.016868395846623141e+00,4.000000000000000000e+00
-2.463193726552787011e-01,5.871788072979508000e-01,4.833173773750275987e-02,1.280012623411424855e+00,8.620389867711965026e-01,-1.257612690279464977e-02,-2.993792213850563488e-01,4.935885606142798032e-01,-1.465463649332529039e+00,1.304769141950775424e+00,5.000000000000000000e+00
-9.421183620359813160e-01,1.004381748937629215e+00,1.806031494953969530e+00,-4.014222242509833949e-01,1.050481590171663315e+00,1.889116114442498384e+00,-4.387306944683949661e-01,-1.066132012146157493e+00,1.744892013715914070e+00,5.197196487121316100e-01,2.000000000000000000e+00
-1.623355185814631119e+00,-9.072577657521798677e-01,9.401954947931677742e-01,-7.784475482935093726e-01,-9.245940956321799797e-01,-5.825173737181089662e-01,5.504956147816515433e-01,-7.823767360747903299e-02,1.168852596925177068e+00,1.491763525829253589e-01,6.000000000000000000e+00
2.460142926301094324e-01,1.092913081116161589e+00,-7.086957614453165410e-01,6.104788114163927082e-01,-1.945970840552571288e-02,-1.189443747773995641e+00,5.265551901145166802e-01,7.172017456641350819e-01,3.941516011859942381e-01,9.077895476967703936e-02,5.000000000000000000e+00
-2.437279769664004170e-01,3.535097413323314619e+00,4.148637239548643718e-01,-4.854887450527974879e-01,1.318487164889513119e+00,9.645253964753055520e-01,-5.687938776497125648e-01,-7.934352571989314873e-01,-1.474981418750602291e+00,-8.930187976203640687e-01,2.000000000000000000e+00
-3.061448220517186125e-01,-8.950324643405345171e-01,3.805336499688575791e-01,8.902028835804929319e-01,1.674592520925720640e+00,-4.335368534572262011e-01,-3.733702774694056536e-01,4.844033317787872495e-01,3.885663199952594238e-01,9.847784810578685821e-01,2.000000000000000000e+00
-5.961928424991808084e-01,1.756890902856723002e+00,1.133731072183928656e+00,-1.234786994506940072e+00,1.185689324407078304e+00,1.298252104327992651e+00,1.606585451838823841e+00,-8.402542194867246295e-01,9.718660205866470614e-01,3.200886366202864708e-01,2.000000000000000000e+00
7.446858850473532243e-01,-2.130872691347558689e-01,-6.492050670831209791e-01,-7.949904273275895106e-01,-1.349944260242149197e+00,1.134663691614905989e+00,8.644438794616360333e-01,2.672087654124807865e-01,6.390557146483807349e-01,-5.838643350352750172e-01,9.000000000000000000e+00
2.081229848176305575e-01,-7.300989370150908764e-01,1.305840584967713047e+00,1.295756732791149224e+00,-4.916486700071098781e-01,1.215058937445878451e+00,7.797042533255176266e-01,8.181459480455693933e-02,3.402324709922103230e-01,-2.537705912581623147e-01,8.000000000000000000e+00
1.289098945181837985e+00,-4.214293419232947313e-01,1.346286022645908353e+00,-4.835452510810845927e-01,2.630855405220684506e-01,-8.376531424517956737e-01,-7.579371069824736296e-01,-1.399990519148968993e+00,-1.659891317414783574e+00,1.515372320371777715e+00,1.000000000000000000e+00
4.198489370525052000e-01,2.695655148073507590e+00,-4.226410159105014053e-01,4.581450407246544509e-01,-3.601894155730478442e-02,-4.593221524687294277e-01,-1.753827291479247652e+00,5.113441798426460183e-01,-1.135999393370570099e+00,-7.269096356813172788e-01,2.000000000000000000e+00
